r_imm,r_del,delay,choice,p_imm,condition,rt,subject_id,run_type,log_rt
0.01,10.0,7.0,0,0.2,1.0,1038.2,Subj_47,test,6.945243723393129
3.2800000000000002,5.0,30.0,1,0.6,1.0,1579.8,Subj_47,test,7.365053535730318
2.32,20.0,30.0,1,0.5,1.0,937.6,Subj_47,test,6.843323418822748
15.04,50.0,30.0,1,0.8,1.0,1356.5,Subj_47,test,7.212663132098986
20.45,50.0,30.0,1,0.9,1.0,1309.9,Subj_47,test,7.177706077403603
15.29,50.0,7.0,1,0.4,1.0,977.3,Subj_47,test,6.88479366734479
0.01,50.0,30.0,1,0.3,1.0,1251.2,Subj_47,test,7.131858369791047
8.5,50.0,30.0,1,0.6,1.0,1098.1,Subj_47,test,7.001336692603667
6.49,20.0,90.0,1,0.7,1.0,1333.0,Subj_47,test,7.195187320178709
0.89,10.0,7.0,0,0.4,1.0,1446.8,Subj_47,test,7.277109500077943
3.6,10.0,7.0,0,0.5,1.0,3225.8,Subj_47,test,8.078936260483083
16.439999999999998,20.0,7.0,0,0.8,1.0,3410.9,Subj_47,test,8.134731465073036
0.01,20.0,7.0,0,0.1,1.0,981.0,Subj_47,test,6.8885724595653635
0.01,20.0,7.0,0,0.1,1.0,1253.2,Subj_47,test,7.133455559078037
9.99,10.0,365.0,1,0.9,1.0,1632.9,Subj_47,test,7.398112854108264
0.01,50.0,9.0,1,0.1,1.0,1676.1,Subj_47,test,7.424224945133212
15.19,50.0,365.0,1,0.9,1.0,1516.4,Subj_47,test,7.32409438364218
19.99,20.0,11.0,0,0.9,1.0,1411.4,Subj_47,test,7.25233739856673
0.05,5.0,365.0,1,0.5,1.0,1843.2,Subj_47,test,7.519258470501572
1.07,50.0,180.0,1,0.5,1.0,1193.8,Subj_47,test,7.084896775734549
4.99,5.0,365.0,1,0.7,1.0,2428.9,Subj_47,test,7.795193758949263
1.1600000000000001,10.0,30.0,1,0.5,1.0,1729.1,Subj_47,test,7.455356320910743
0.53,50.0,365.0,1,0.5,1.0,1278.6,Subj_47,test,7.153521008332627
0.01,10.0,7.0,0,0.2,1.0,1882.2,Subj_47,test,7.540196584424687
0.01,10.0,10.0,0,0.4,1.0,1007.4,Subj_47,test,6.91512803331155
4.99,5.0,365.0,1,0.9,1.0,1167.3,Subj_47,test,7.062448668658617
5.859999999999999,20.0,365.0,1,0.7,1.0,1593.7,Subj_47,test,7.373813635865588
9.99,10.0,365.0,1,0.9,1.0,1829.3,Subj_47,test,7.511688658997253
7.2,20.0,7.0,1,0.5,1.0,1069.8,Subj_47,test,6.97522699409715
5.02,20.0,30.0,1,0.6,1.0,967.7,Subj_47,test,6.874922121886897
0.01,20.0,25.0,1,0.4,1.0,1725.4,Subj_47,test,7.453214186642478
12.34,50.0,7.0,0,0.3,1.0,1725.0,Subj_47,test,7.45298232946546
3.77,50.0,180.0,1,0.6,1.0,1245.1,Subj_47,test,7.126971126958367
0.01,5.0,7.0,0,0.3,1.0,1140.3,Subj_47,test,7.039046664663313
0.01,20.0,7.0,0,0.1,1.0,1560.2,Subj_47,test,7.352569297154213
5.859999999999999,10.0,180.0,1,0.7,1.0,1156.7,Subj_47,test,7.053326402301356
11.34,50.0,90.0,1,0.8,1.0,1281.4,Subj_47,test,7.1557085092049215
0.01,20.0,7.0,0,0.2,1.0,1004.9,Subj_47,test,6.912643313054913
0.01,20.0,7.0,0,0.2,1.0,1210.1,Subj_47,test,7.098458279804007
5.8,50.0,30.0,1,0.5,1.0,923.7,Subj_47,test,6.828387343598564
6.18,50.0,365.0,1,0.7,1.0,1572.5,Subj_47,test,7.360421988574595
9.46,10.0,180.0,1,0.8,1.0,882.7,Subj_47,test,6.7829853920261876
0.01,50.0,30.0,1,0.3,1.0,1995.9,Subj_47,test,7.598850355415951
0.01,50.0,17.0,1,0.2,1.0,1509.4,Subj_47,test,7.319467499850768
4.99,5.0,365.0,1,0.8,1.0,1071.2,Subj_47,test,6.9765347943769624
27.24,50.0,7.0,0,0.8,1.0,1366.0,Subj_47,test,7.2196420401307355
0.21000000000000002,10.0,180.0,1,0.5,1.0,1526.2,Subj_47,test,7.330536264855533
0.01,20.0,25.0,1,0.4,1.0,1850.5,Subj_47,test,7.523211151826211
11.450000000000001,50.0,30.0,1,0.7,1.0,2042.1,Subj_47,test,7.621733969122015
0.01,5.0,7.0,0,0.2,1.0,1279.2,Subj_47,test,7.1539901615197445
4.99,5.0,365.0,1,0.8,1.0,1169.0,Subj_47,test,7.063903961472068
0.21000000000000002,5.0,90.0,1,0.5,1.0,3665.2,Subj_47,test,8.206638183091059
0.01,50.0,17.0,1,0.2,1.0,2637.6,Subj_47,test,7.8776246917575214
9.9,20.0,7.0,1,0.6,1.0,1754.3,Subj_47,test,7.469825195935139
2.9099999999999997,5.0,90.0,1,0.6,1.0,1593.9,Subj_47,test,7.373939122125007
9.350000000000001,10.0,365.0,1,0.8,1.0,992.4,Subj_47,test,6.900126251817646
2.7600000000000002,5.0,365.0,1,0.6,1.0,930.6,Subj_47,test,6.835829539410549
0.01,20.0,25.0,1,0.4,1.0,1925.5,Subj_47,test,7.562940953254963
4.5,5.0,7.0,0,0.6,1.0,1748.8,Subj_47,test,7.466685117422274
9.78,50.0,365.0,1,0.8,1.0,1427.1,Subj_47,test,7.263399692106345
3.86,10.0,30.0,1,0.6,1.0,1021.3,Subj_47,test,6.928831604584053
0.01,50.0,68.0,1,0.4,1.0,1817.2,Subj_47,test,7.505052133885248
32.65,50.0,7.0,0,0.9,1.0,1596.5,Subj_47,test,7.375569012154837
6.07,10.0,90.0,1,0.7,1.0,1391.7,Subj_47,test,7.2382813004258075
0.01,5.0,7.0,1,0.3,1.0,825.2,Subj_47,test,6.7156257811970965
12.850000000000001,20.0,7.0,0,0.7,1.0,1554.3,Subj_47,test,7.3487805624888525
0.01,20.0,7.0,0,0.1,1.0,2481.6,Subj_47,test,7.816658792422274
7.970000000000001,20.0,30.0,1,0.7,1.0,1644.2,Subj_47,test,7.405009222718033
0.01,5.0,7.0,0,0.2,1.0,1659.4,Subj_47,test,7.414211370230185
2.92,10.0,180.0,1,0.6,1.0,973.3,Subj_47,test,6.880692359432448
0.01,50.0,9.0,0,0.1,1.0,1162.3,Subj_47,test,7.058156079649662
0.01,5.0,7.0,0,0.1,1.0,1148.4,Subj_47,test,7.046124948246909
0.01,10.0,10.0,0,0.4,1.0,2175.1,Subj_47,test,7.684829919477369
20.7,50.0,7.0,0,0.6,1.0,1485.5,Subj_47,test,7.303506694902662
5.76,10.0,365.0,1,0.7,1.0,2095.2,Subj_47,test,7.647404293193502
0.01,50.0,68.0,1,0.4,1.0,892.8,Subj_47,test,6.7943625916270465
0.01,10.0,7.0,0,0.3,1.0,1282.7,Subj_47,test,7.156722510305805
6.81,10.0,30.0,1,0.7,1.0,1369.8,Subj_47,test,7.222420022763805
0.42000000000000004,10.0,90.0,1,0.5,1.0,2028.7,Subj_47,test,7.615150472807284
4.99,5.0,365.0,1,0.9,1.0,1196.6,Subj_47,test,7.087239480955931
0.01,5.0,7.0,0,0.4,1.0,1559.6,Subj_47,test,7.352184657108443
0.01,20.0,25.0,1,0.4,1.0,1276.6,Subj_47,test,7.151955572821957
3.34,50.0,7.0,0,0.1,1.0,1439.8,Subj_47,test,7.272259494035202
0.43000000000000005,20.0,180.0,1,0.5,1.0,1064.7,Subj_47,test,6.97044834832056
0.01,10.0,7.0,0,0.2,1.0,1214.0,Subj_47,test,7.101675971619444
4.99,5.0,365.0,1,0.7,1.0,1076.1,Subj_47,test,6.981098673206347
9.99,10.0,49.0,1,0.8,1.0,1290.8,Subj_47,test,7.163017460177807
6.08,20.0,180.0,1,0.7,1.0,1347.4,Subj_47,test,7.205932088526559
0.01,10.0,7.0,0,0.2,1.0,3434.4,Subj_47,test,8.14159751691035
9.67,20.0,180.0,1,0.8,1.0,1101.7,Subj_47,test,7.00460972034602
0.01,10.0,7.0,0,0.3,1.0,2075.0,Subj_47,test,7.637716432664798
15.08,20.0,180.0,1,0.9,1.0,2659.4,Subj_47,test,7.885855812422606
9.99,10.0,365.0,1,0.9,1.0,888.7,Subj_47,test,6.78975972074443
2.92,20.0,365.0,1,0.6,1.0,998.4,Subj_47,test,6.906153997615164
0.01,10.0,10.0,0,0.4,1.0,1518.7,Subj_47,test,7.325609984736224
0.01,50.0,17.0,0,0.2,1.0,1172.4,Subj_47,test,7.066808208836737
0.01,20.0,9.0,0,0.3,1.0,1172.3,Subj_47,test,7.066722910077782
17.99,50.0,7.0,0,0.5,1.0,1173.4,Subj_47,test,7.06766079649176
4.99,5.0,365.0,1,0.7,1.0,1252.6,Subj_47,test,7.132976670091312
0.01,10.0,7.0,0,0.1,1.0,1267.9,Subj_47,test,7.1451172675339025
0.01,10.0,10.0,0,0.4,1.0,1316.6,Subj_47,test,7.182807935033776
2.8099999999999996,5.0,180.0,1,0.6,1.0,1252.5,Subj_47,test,7.13289683295902
0.01,5.0,7.0,0,0.4,1.0,1420.8,Subj_47,test,7.258975372237906
0.01,20.0,9.0,0,0.3,1.0,1028.3,Subj_47,test,6.935662232235145
4.99,5.0,365.0,1,0.7,1.0,1186.3,Subj_47,test,7.078594498667058
0.01,5.0,7.0,0,0.4,1.0,1172.5,Subj_47,test,7.066893500320434
6.3,10.0,7.0,0,0.6,1.0,1565.2,Subj_47,test,7.3557688903362575
0.15000000000000002,50.0,30.0,1,0.3,1.0,1612.8,Subj_47,test,7.38572707787705
16.97,20.0,30.0,1,0.9,1.0,1374.1,Subj_47,test,7.225554250337729
4.99,5.0,365.0,1,0.8,1.0,1325.0,Subj_47,test,7.1891677384203225
0.01,10.0,7.0,0,0.1,1.0,1196.9,Subj_47,test,7.087490159879325
14.870000000000001,20.0,365.0,1,0.9,1.0,1165.3,Subj_47,test,7.060733843579218
0.01,20.0,9.0,0,0.3,1.0,1317.3,Subj_47,test,7.183339466235782
0.01,5.0,7.0,0,0.3,1.0,788.4,Subj_47,test,6.670005575278565
4.99,5.0,365.0,1,0.8,1.0,1117.2,Subj_47,test,7.018580834071022
9.99,10.0,365.0,1,0.9,1.0,997.3,Subj_47,test,6.905051627407822
0.01,20.0,7.0,0,0.2,1.0,1228.0,Subj_47,test,7.113142108707088
7.75,50.0,90.0,1,0.7,1.0,1828.1,Subj_47,test,7.51103245511304
0.01,50.0,68.0,0,0.4,1.0,900.3,Subj_47,test,6.802728041114431
8.75,50.0,7.0,0,0.2,1.0,1140.7,Subj_47,test,7.039397388033852
0.21000000000000002,20.0,365.0,1,0.5,1.0,1533.6,Subj_47,test,7.335373191731435
3.24,50.0,365.0,1,0.6,1.0,1773.4,Subj_47,test,7.480653886945906
3.09,50.0,30.0,1,0.4,1.0,1179.3,Subj_47,test,7.0726763210959245
4.49,20.0,7.0,0,0.4,1.0,1277.5,Subj_47,test,7.1526603220778595
6.72,50.0,180.0,1,0.7,1.0,1203.1,Subj_47,test,7.0926568380394786
0.58,5.0,30.0,1,0.5,1.0,2421.5,Subj_47,test,7.792142461843284
4.99,5.0,365.0,1,0.9,1.0,1316.6,Subj_47,test,7.182807935033776
0.01,5.0,7.0,0,0.2,1.0,1370.7,Subj_47,test,7.223076837237335
0.11,5.0,180.0,1,0.5,1.0,1420.1,Subj_47,test,7.258482570650967
9.99,10.0,49.0,1,0.8,1.0,1196.7,Subj_47,test,7.087323047579471
0.01,5.0,7.0,0,0.3,1.0,1142.0,Subj_47,test,7.040536390215956
0.01,50.0,9.0,0,0.1,1.0,981.6,Subj_47,test,6.889183893396702
4.99,5.0,365.0,1,0.7,1.0,1099.5,Subj_47,test,7.002610809994816
0.01,50.0,9.0,0,0.1,1.0,1437.3,Subj_47,test,7.270521632557186
0.01,5.0,7.0,0,0.2,1.0,941.1,Subj_47,test,6.847049403864742
23.64,50.0,7.0,1,0.7,1.0,1787.6,Subj_47,test,7.488629217059296
0.01,10.0,7.0,0,0.1,1.0,1052.3,Subj_47,test,6.9587335237467665
0.01,10.0,7.0,0,0.3,1.0,1251.7,Subj_47,test,7.132257906333978
16.75,50.0,90.0,1,0.9,1.0,1468.4,Subj_47,test,7.291928651622679
9.350000000000001,10.0,7.0,0,0.5,1.0,5000.9,Subj_48,train,8.51737317521818
9.99,10.0,30.0,1,0.5,1.0,2664.5,Subj_48,train,7.8877717017368365
1.92,10.0,7.0,0,0.5,1.0,2100.5,Subj_48,train,7.649930690609437
0.09,10.0,180.0,0,0.5,1.0,1470.9,Subj_48,train,7.293629737325297
17.86,50.0,180.0,0,0.5,1.0,3440.3,Subj_48,train,8.14331395586726
4.970000000000001,5.0,7.0,1,0.5,1.0,2024.5,Subj_48,train,7.613078035472216
0.96,5.0,7.0,0,0.5,1.0,1285.4,Subj_48,train,7.158825232937186
0.09,5.0,90.0,0,0.5,1.0,2676.5,Subj_48,train,7.892265249833436
0.18,20.0,180.0,0,0.5,1.0,2197.1,Subj_48,train,7.694893587962325
9.99,10.0,7.0,0,0.5,1.0,1365.8,Subj_48,train,7.219495616526989
2.15,10.0,365.0,0,0.5,1.0,2120.8,Subj_48,train,7.659548654974816
1.79,5.0,180.0,0,0.5,1.0,1683.0,Subj_48,train,7.428333194190806
10.53,20.0,90.0,0,0.5,1.0,1241.8,Subj_48,train,7.124317218930792
1.05,20.0,30.0,0,0.5,1.0,1401.6,Subj_48,train,7.2453697201821265
18.69,20.0,7.0,0,0.5,1.0,1155.7,Subj_48,train,7.052461499981396
45.87,50.0,90.0,1,0.5,1.0,3454.0,Subj_48,train,8.147288258706624
19.419999999999998,20.0,30.0,1,0.5,1.0,2904.2,Subj_48,train,7.973913244096637
9.96,10.0,365.0,1,0.5,1.0,2173.2,Subj_48,train,7.683956014677368
7.6899999999999995,10.0,30.0,0,0.5,1.0,1765.0,Subj_48,train,7.475905969367397
9.62,50.0,7.0,0,0.5,1.0,2374.7,Subj_48,train,7.772626392700756
19.86,20.0,7.0,0,0.5,1.0,1211.4,Subj_48,train,7.0995319945468465
9.98,10.0,180.0,1,0.5,1.0,2339.7,Subj_48,train,7.757777995004562
0.05,5.0,180.0,0,0.5,1.0,2896.5,Subj_48,train,7.971258390536679
19.979999999999997,20.0,90.0,1,0.5,1.0,1658.7,Subj_48,train,7.413789442011997
5.26,10.0,90.0,0,0.5,1.0,2059.1,Subj_48,train,7.630024273114101
0.09,20.0,365.0,0,0.5,1.0,2805.8,Subj_48,train,7.939443982284672
36.63,50.0,365.0,0,0.5,1.0,1571.8,Subj_48,train,7.359976738432074
19.959999999999997,20.0,180.0,1,0.5,1.0,2371.0,Subj_48,train,7.771067086065406
0.53,10.0,30.0,0,0.5,1.0,1853.0,Subj_48,train,7.52456122628536
2.63,50.0,30.0,0,0.5,1.0,1968.6,Subj_48,train,7.585077909195111
49.82,50.0,365.0,1,0.5,1.0,1388.0,Subj_48,train,7.23561914106675
0.05,10.0,365.0,0,0.5,1.0,2164.1,Subj_48,train,7.679759849619577
3.8499999999999996,5.0,30.0,0,0.5,1.0,3347.4,Subj_48,train,8.115939204079538
10.75,50.0,365.0,0,0.5,1.0,923.0,Subj_48,train,6.827629234502852
4.67,5.0,7.0,1,0.5,1.0,1425.6,Subj_48,train,7.262348056716545
4.3,20.0,365.0,0,0.5,1.0,2036.0,Subj_48,train,7.618742377670413
48.54,50.0,30.0,0,0.5,1.0,5651.4,Subj_48,train,8.639658581056826
0.18,10.0,90.0,0,0.5,1.0,1152.2,Subj_48,train,7.049428437298283
49.96,50.0,90.0,0,0.5,1.0,3239.6,Subj_48,train,8.083205144374835
19.93,20.0,365.0,1,0.5,1.0,4858.9,Subj_48,train,8.488567353827793
4.99,5.0,30.0,1,0.5,1.0,1892.5,Subj_48,train,7.545653985311604
0.26,5.0,30.0,0,0.5,1.0,2034.6,Subj_48,train,7.6180545183596475
19.99,20.0,30.0,1,0.5,1.0,1508.1,Subj_48,train,7.318605859366639
49.99,50.0,7.0,1,0.5,1.0,2027.7,Subj_48,train,7.6146574247744185
9.93,10.0,7.0,0,0.5,1.0,1810.4,Subj_48,train,7.5013030943193275
2.63,5.0,90.0,0,0.5,1.0,2724.9,Subj_48,train,7.910187009176277
46.730000000000004,50.0,7.0,0,0.5,1.0,1809.8,Subj_48,train,7.500971620917033
49.91,50.0,180.0,1,0.5,1.0,1787.3,Subj_48,train,7.488461380196333
49.99,50.0,30.0,1,0.5,1.0,2417.2,Subj_48,train,7.790365124487403
15.38,20.0,30.0,0,0.5,1.0,2595.0,Subj_48,train,7.861341795599989
1.08,5.0,365.0,1,0.5,1.0,2804.0,Subj_48,train,7.938802248154481
8.47,10.0,180.0,1,0.5,1.0,3665.6,Subj_48,train,8.206747311699232
4.99,5.0,90.0,1,0.5,1.0,2527.2,Subj_48,train,7.834867249487876
3.66,5.0,365.0,1,0.5,1.0,1851.3,Subj_48,train,7.523643373995131
26.32,50.0,90.0,0,0.5,1.0,2403.2,Subj_48,train,7.7845564615698155
16.95,20.0,180.0,0,0.5,1.0,2721.0,Subj_48,train,7.908754738783246
0.46,50.0,180.0,0,0.5,1.0,988.4,Subj_48,train,6.896087474114455
0.02,5.0,365.0,0,0.5,1.0,1972.2,Subj_48,train,7.586904949898229
4.24,5.0,180.0,1,0.5,1.0,6066.9,Subj_48,train,8.710603045195613
18.35,20.0,90.0,0,0.5,1.0,2578.2,Subj_48,train,7.854846760009004
0.91,50.0,90.0,0,0.5,1.0,955.3000000999999,Subj_48,train,6.862025427380642
0.36,20.0,90.0,0,0.5,1.0,930.1,Subj_48,train,6.835292107248422
7.14,20.0,180.0,0,0.5,1.0,1067.8,Subj_48,train,6.973355736066086
4.98,5.0,365.0,1,0.5,1.0,1582.4,Subj_48,train,7.366697960868447
14.65,20.0,365.0,0,0.5,1.0,1490.3,Subj_48,train,7.306732720954747
3.57,10.0,180.0,0,0.5,1.0,5055.8,Subj_48,train,8.52829137808227
4.85,5.0,30.0,0,0.5,1.0,2226.8,Subj_48,train,7.708320856309353
7.33,10.0,365.0,0,0.5,1.0,3944.2,Subj_48,train,8.28000142437597
42.37,50.0,180.0,0,0.5,1.0,1292.0,Subj_48,train,7.163946684342547
3.8499999999999996,20.0,7.0,0,0.5,1.0,978.5,Subj_48,train,6.886020786836131
38.46,50.0,30.0,0,0.5,1.0,1480.6,Subj_48,train,7.300202690008998
4.59,5.0,90.0,1,0.5,1.0,2524.4,Subj_48,train,7.833758689710084
9.17,10.0,90.0,0,0.5,1.0,3119.7,Subj_48,train,8.045492122334297
9.709999999999999,10.0,30.0,0,0.5,1.0,3136.8,Subj_48,train,8.050958450978122
4.99,5.0,7.0,1,0.5,1.0,1260.4,Subj_48,train,7.13918440988312
49.65,50.0,7.0,0,0.5,1.0,1733.8,Subj_48,train,7.45807081043454
9.99,10.0,90.0,1,0.5,1.0,3160.5,Subj_48,train,8.058485521912353
0.23,50.0,365.0,0,0.5,1.0,1495.1,Subj_48,train,7.309948373219882
4.99,5.0,180.0,1,0.5,1.0,1331.4,Subj_48,train,7.193986299166603
19.99,20.0,7.0,1,0.5,1.0,3186.9,Subj_48,train,8.066803936454077
9.99,10.0,365.0,1,0.9,1.0,2520.6,Subj_48,test,7.8322522474033915
18.74,20.0,180.0,1,0.7,1.0,3977.6,Subj_48,test,8.288433901316392
4.99,5.0,337.0,1,0.7,1.0,2139.3,Subj_48,test,7.668233951702367
19.9,20.0,7.0,0,0.5,1.0,2335.3,Subj_48,test,7.755895641507581
8.42,10.0,7.0,0,0.2,1.0,1533.1,Subj_48,test,7.335047108316409
2.46,5.0,30.0,0,0.1,1.0,2157.1,Subj_48,test,7.676520006000671
8.97,10.0,90.0,0,0.4,1.0,1422.7,Subj_48,test,7.260311753657121
9.84,10.0,180.0,0,0.7,1.0,2498.1,Subj_48,test,7.823285721909883
2.27,5.0,90.0,0,0.1,1.0,5971.4,Subj_48,test,8.694736684757093
18.06,20.0,30.0,0,0.2,1.0,1549.8,Subj_48,test,7.34588116932985
17.9,20.0,90.0,0,0.3,1.0,1520.8,Subj_48,test,7.326991791174219
19.99,20.0,34.0,1,0.6,1.0,2137.5,Subj_48,test,7.667392200810915
9.99,10.0,365.0,1,0.9,1.0,2084.0,Subj_48,test,7.642044402873258
49.309999999999995,50.0,7.0,0,0.4,1.0,3059.2,Subj_48,test,8.025908722857082
19.459999999999997,20.0,7.0,0,0.4,1.0,2387.5,Subj_48,test,7.7780020723548855
4.9,5.0,180.0,1,0.6,1.0,3492.5,Subj_48,test,8.158373091131116
4.98,5.0,7.0,1,0.5,1.0,4084.1,Subj_48,test,8.31485666478302
4.99,5.0,365.0,1,0.9,1.0,1519.7,Subj_48,test,7.326268225939559
3.17,5.0,90.0,0,0.2,1.0,3632.6,Subj_48,test,8.197703924315343
19.99,20.0,72.0,1,0.7,1.0,2420.8,Subj_48,test,7.7918533430340915
17.53,20.0,365.0,1,0.8,1.0,1756.8,Subj_48,test,7.471249251315212
18.43,20.0,365.0,1,0.9,1.0,1473.4,Subj_48,test,7.295327934248713
3.06,5.0,365.0,1,0.3,1.0,1753.7,Subj_48,test,7.469483120675247
3.36,5.0,30.0,0,0.2,1.0,1914.8,Subj_48,test,7.557368457518354
49.99,50.0,47.0,1,0.8,1.0,2781.8,Subj_48,test,7.93085347917303
6.98,10.0,90.0,0,0.1,1.0,1831.7,Subj_48,test,7.512999776366171
4.71,5.0,90.0,1,0.5,1.0,2616.9,Subj_48,test,7.869745690107282
19.279999999999998,20.0,90.0,1,0.6,1.0,2087.5,Subj_48,test,7.64372245672501
9.53,10.0,365.0,1,0.8,1.0,4991.3,Subj_48,test,8.515451675857935
46.93,50.0,180.0,1,0.9,1.0,2838.9,Subj_48,test,7.951171932182297
44.05,50.0,180.0,0,0.4,1.0,2025.5,Subj_48,test,7.613571862642745
4.99,5.0,144.0,1,0.6,1.0,1430.0,Subj_48,test,7.265429723253953
48.99,50.0,30.0,1,0.5,1.0,2008.7,Subj_48,test,7.605243025640503
37.54,50.0,365.0,1,0.1,1.0,1257.5,Subj_48,test,7.136880901973894
18.97,20.0,7.0,0,0.3,1.0,2323.0,Subj_48,test,7.750614732770409
2.46,5.0,365.0,1,0.2,1.0,1833.8,Subj_48,test,7.5141455956158
49.44,50.0,30.0,1,0.6,1.0,1914.4,Subj_48,test,7.557159536594163
6.46,10.0,365.0,0,0.2,1.0,3338.6,Subj_48,test,8.113306836421287
8.450000000000001,10.0,180.0,1,0.4,1.0,2585.6,Subj_48,test,7.857712868326776
4.99,5.0,144.0,1,0.6,1.0,1412.0,Subj_48,test,7.252762418053187
19.99,20.0,122.0,1,0.8,1.0,1775.6,Subj_48,test,7.48189367295988
19.99,20.0,202.0,1,0.9,1.0,918.0,Subj_48,test,6.822197390620491
9.99,10.0,151.0,1,0.7,1.0,7809.6,Subj_48,test,8.963109025132884
4.99,5.0,365.0,1,0.8,1.0,1367.4,Subj_48,test,7.220666405479694
18.37,20.0,7.0,0,0.2,1.0,2569.8,Subj_48,test,7.851583353849381
19.99,20.0,122.0,1,0.8,1.0,1363.0,Subj_48,test,7.217443431696533
48.220000000000006,50.0,7.0,1,0.2,1.0,2595.9,Subj_48,test,7.861688556280803
8.0,10.0,365.0,1,0.5,1.0,1585.9,Subj_48,test,7.368907348504555
8.48,10.0,90.0,1,0.3,1.0,2281.5,Subj_48,test,7.732588400367457
4.9,5.0,30.0,1,0.5,1.0,2435.0,Subj_48,test,7.79770203551669
4.99,5.0,365.0,1,0.8,1.0,1266.2,Subj_48,test,7.143775568110026
4.99,5.0,365.0,1,0.9,1.0,1777.7,Subj_48,test,7.483075672928639
9.350000000000001,10.0,30.0,1,0.4,1.0,2560.7,Subj_48,test,7.848035937596388
49.99,50.0,14.0,1,0.6,1.0,1424.8,Subj_48,test,7.261786731975452
8.44,10.0,365.0,1,0.6,1.0,1979.2,Subj_48,test,7.590448001638223
16.86,20.0,180.0,1,0.3,1.0,2862.4,Subj_48,test,7.9594157127544545
9.950000000000001,10.0,7.0,1,0.5,1.0,2833.5,Subj_48,test,7.949267975609674
43.56,50.0,180.0,0,0.3,1.0,2034.4,Subj_48,test,7.61795621410791
2.9099999999999997,5.0,180.0,0,0.2,1.0,1991.9,Subj_48,test,7.596844236081228
2.02,5.0,180.0,0,0.1,1.0,1434.6,Subj_48,test,7.268641343692334
17.8,20.0,180.0,0,0.5,1.0,1979.0,Subj_48,test,7.590346945602565
45.55,50.0,90.0,0,0.2,1.0,952.4,Subj_48,test,6.858985114612707
8.9,10.0,180.0,1,0.5,1.0,2009.2,Subj_48,test,7.605491911875889
4.99,5.0,365.0,1,0.9,1.0,1795.9,Subj_48,test,7.493261568024691
8.860000000000001,10.0,30.0,0,0.3,1.0,3385.2,Subj_48,test,8.12716826779595
17.35,20.0,180.0,1,0.4,1.0,3527.5,Subj_48,test,8.16834468372697
46.03,50.0,180.0,1,0.8,1.0,2058.5,Subj_48,test,7.629732841209959
9.350000000000001,10.0,180.0,1,0.6,1.0,1768.7,Subj_48,test,7.478000092440748
9.99,10.0,69.0,1,0.6,1.0,1290.8,Subj_48,test,7.163017460177807
38.44,50.0,365.0,0,0.2,1.0,2745.1,Subj_48,test,7.917572783152575
4.99,5.0,365.0,1,0.9,1.0,1352.8,Subj_48,test,7.20993179758437
7.88,10.0,90.0,0,0.2,1.0,2130.4,Subj_48,test,7.664065034499722
8.26,10.0,30.0,1,0.2,1.0,1944.8,Subj_48,test,7.572914423001913
19.99,20.0,202.0,1,0.9,1.0,1096.0,Subj_48,test,6.999422467507961
4.99,5.0,365.0,1,0.9,1.0,1636.8,Subj_48,test,7.400498395197362
18.84,20.0,90.0,1,0.5,1.0,4786.1,Subj_48,test,8.473471162525005
44.65,50.0,90.0,0,0.1,1.0,5866.2,Subj_48,test,8.67696234373968
9.99,10.0,365.0,1,0.9,1.0,968.2,Subj_48,test,6.875438677505594
15.99,20.0,365.0,0,0.5,1.0,1671.5,Subj_48,test,7.421476705860154
1.56,5.0,365.0,0,0.1,1.0,1330.8,Subj_48,test,7.193535544144321
17.3,20.0,90.0,0,0.2,1.0,1818.8,Subj_48,test,7.5059322219508555
16.93,20.0,365.0,0,0.7,1.0,2898.5,Subj_48,test,7.971948640779788
4.45,5.0,180.0,1,0.5,1.0,2226.4,Subj_48,test,7.708141210211681
4.99,5.0,337.0,1,0.7,1.0,1627.4,Subj_48,test,7.394738928262557
7.359999999999999,10.0,180.0,0,0.2,1.0,2120.8,Subj_48,test,7.659548654974816
16.4,20.0,90.0,0,0.1,1.0,1751.5,Subj_48,test,7.468227842637542
18.39,20.0,90.0,1,0.4,1.0,3487.3,Subj_48,test,8.15688307681493
16.439999999999998,20.0,365.0,0,0.6,1.0,3875.2,Subj_48,test,8.262352553358774
3.51,5.0,180.0,1,0.3,1.0,1954.4,Subj_48,test,7.577838519943531
9.99,10.0,69.0,1,0.6,1.0,1114.7,Subj_48,test,7.016340589395578
4.26,5.0,90.0,1,0.4,1.0,2614.2,Subj_48,test,7.868713402351451
4.99,5.0,365.0,1,0.8,1.0,1158.1,Subj_48,test,7.054536010190332
4.04,5.0,7.0,0,0.3,1.0,1306.4,Subj_48,test,7.175030541656255
47.09,50.0,90.0,0,0.5,1.0,2640.8,Subj_48,test,7.878837180538984
3.44,5.0,7.0,0,0.2,1.0,1305.6,Subj_48,test,7.174417984209843
48.03,50.0,90.0,1,0.7,1.0,2298.6,Subj_48,test,7.740055520934658
19.99,20.0,202.0,1,0.9,1.0,1384.9,Subj_48,test,7.233383213848672
4.99,5.0,337.0,1,0.7,1.0,2153.8,Subj_48,test,7.6749890028947805
2.54,5.0,7.0,0,0.1,1.0,1557.2,Subj_48,test,7.350644615736301
4.99,5.0,365.0,1,0.8,1.0,897.3000000999999,Subj_48,test,6.799390254415457
9.42,10.0,90.0,0,0.5,1.0,2441.0,Subj_48,test,7.80016307039296
